gene,AT2,Ciliated,Basal,AT1,Secretory,Goblet
AC011518.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AC008738.4,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AC010485.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
PSENEN,0.038257055,0.05125552,0.03166402,0.034617387,0.03718149,0.034839917
AC092296.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
LGALS7B,0.018329404,0.015137898,0.04078275,0.013589721,0.018666618,0.027260482
IFNL3,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
LGALS16,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
LGALS14,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
FCGBP,0.023329755,0.016480133,0.024049163,0.02205342,0.044978153,0.041684687
LTBP4,0.031234901,0.016127264,0.038623773,0.03656439,0.02571779,0.028283538
CYP2F1,0.014652946,0.015186736,0.018302603,0.015723381,0.04583891,0.047371496
CYP2S1,0.022568468,0.017482901,0.03354675,0.027930243,0.013855828,0.025528798
CEACAM5,0.021890339,0.013000709,0.018897709,0.029669417,0.014582332,0.044103466
CEACAM6,0.03869823,0.01795627,0.023394272,0.055122398,0.04676417,0.049409993
CXCL17,0.053740744,0.031955913,0.04027386,0.02629166,0.059773322,0.061914176
AC005392.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
BCAM,0.04002617,0.01824907,0.05253989,0.043572016,0.036137555,0.026767323
APOC1,0.044891942,0.024756959,0.02266236,0.04071609,0.050252747,0.029065482
NANOS2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
SLC1A5,0.03986341,0.017171126,0.044429258,0.02480306,0.033362366,0.034609113
CCDC114,0.017522085,0.027837787,0.017587492,0.016147519,0.018182635,0.016904756
FUT2,0.020671666,0.01819563,0.026611513,0.018257793,0.034236226,0.037015557
RUVBL2,0.034773607,0.040190812,0.030632395,0.030647036,0.03213024,0.03073115
CGB1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
CGB5,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
NAPSA,0.06853543,0.017378645,0.015753075,0.04797343,0.0325313,0.018133286
GPR32,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
KLK11,0.025381526,0.015852476,0.038439278,0.039018527,0.052731838,0.04811429
AC008750.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AC018755.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AC006272.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
VN1R4,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AC008753.3,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
CACNG6,0.0126664005,0.020096462,0.012942888,0.012466104,0.012531289,0.013003814
RPS9,0.06384614,0.057356816,0.068535425,0.04752775,0.06538278,0.06134784
CDC42EP5,0.019742846,0.013818513,0.028438827,0.016691377,0.03632801,0.040535673
AC245036.5,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
KIR3DL3,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
DNAAF3,0.018911371,0.029184867,0.01615235,0.018975144,0.015224759,0.01694326
TMEM190,0.021784084,0.061899394,0.024249205,0.022988899,0.027177066,0.025317313
RPS5,0.058508616,0.050475467,0.06384613,0.045516953,0.060756236,0.057370514
DEFB128,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
DEFB129,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
C20orf96,0.028643249,0.029525816,0.023588866,0.024632232,0.02280334,0.022856671
PDYN,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL121899.1,0.014556686,0.03260537,0.016811067,0.013907824,0.017223528,0.01503183
C20orf141,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
GFRA4,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
SPEF1,0.01590228,0.030678049,0.01553042,0.017076014,0.017996442,0.017084826
AL139350.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
PRNP,0.03782863,0.018477226,0.04387351,0.035440173,0.033903163,0.030323174
AL121757.3,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
FERMT1,0.021452932,0.014173991,0.031234898,0.015673812,0.022334771,0.026030263
AL080248.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
LINC01751,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL078623.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
MACROD2,0.049746078,0.020497851,0.024894271,0.039963644,0.035158847,0.025706587
AL049794.2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL035045.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL049646.2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
DZANK1,0.02308932,0.022381723,0.018815868,0.0265128,0.017758658,0.018133286
AL136090.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
CFAP61,0.01590228,0.023426596,0.012345967,0.017257037,0.012875941,0.013084912
AL133465.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
NKX2-4,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
NKX2-2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
NKX2-2-AS1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL133325.2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
LINC01432,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL109954.2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
CST9,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL110503.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL158090.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL157413.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL049594.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL391119.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
DEFB115,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TTLL9,0.016039602,0.024015985,0.0141620925,0.021538116,0.01517589,0.014177376
BPIFA1,0.017106546,0.017587492,0.028357642,0.015193994,0.040840212,0.047663067
BPIFB1,0.026873691,0.026742196,0.035850774,0.025358481,0.07635493,0.07642775
SAMHD1,0.029851045,0.028974779,0.024997802,0.028946858,0.03454754,0.031336866
VSTM2L,0.023850802,0.03076969,0.018222338,0.030330423,0.03498183,0.029705672
TGM2,0.030541431,0.018843122,0.024434093,0.024683347,0.044397525,0.041501552
FAM83D,0.014556686,0.012517345,0.022788102,0.012995347,0.024636906,0.034045883
PTPRT,0.020526744,0.029568862,0.023057437,0.016589543,0.020396775,0.022511441
GTSF1L,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL117382.2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
PKIG,0.03100082,0.030181935,0.026096614,0.028411765,0.027699895,0.025564242
PI3,0.027253976,0.015113502,0.025032418,0.014467575,0.04362657,0.040620755
SLPI,0.06989417,0.071527354,0.05892495,0.043678615,0.080978274,0.0810555
WFDC6,0.013047022,0.0212889,0.014592754,0.0148169575,0.01276076,0.020880837
EPPIN,0.012540246,0.024165647,0.014496644,0.013192558,0.013914886,0.015632942
PLTP,0.0195188,0.020296436,0.033817753,0.019388903,0.022521151,0.020676602
AL031687.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
EYA2,0.015247877,0.019785048,0.033439554,0.017674603,0.03183533,0.031816967
SULF2,0.021859935,0.014797784,0.031094091,0.023164269,0.019213598,0.028486345
AL357558.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL137078.2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL049541.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL049541.2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL109610.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL121902.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
TSHZ2,0.019241145,0.019588625,0.043236673,0.022206955,0.030610519,0.039552808
BCAS1,0.015309115,0.023041513,0.020483414,0.026999952,0.026667034,0.034353282
CYP24A1,0.012403023,0.01386573,0.031140905,0.012706936,0.027272893,0.019959254
AL160413.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL139824.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL157414.2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
BMP7,0.014055152,0.012643435,0.029142668,0.015108528,0.01241699,0.022449179
AL354984.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
C20orf85,0.020919807,0.068535425,0.024484774,0.021165552,0.027349876,0.025994062
AL389889.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL121908.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL117372.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL139348.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL121910.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
LINC01718,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
BX640515.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL499627.2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL499627.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
MIR1-1HG,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
BX640514.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
LINC00686,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
BHLHE23,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
LINC00029,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
LINC01056,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL121827.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL353658.2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL353658.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL355803.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
LKAAEAR1,0.013047022,0.024115656,0.014376835,0.013742576,0.014187663,0.012945979
NPBWR2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
FP565260.4,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
FP236240.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
CRYAA2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
CU638689.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
FP475955.2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
IGHV1OR21-1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL050303.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AP000431.2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AP000431.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AP000855.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
LINC01683,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AP001136.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AP000474.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AP000235.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
APP,0.038999893,0.03548362,0.048413415,0.04515135,0.042500377,0.042058535
AF096876.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
KRTAP25-1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
KRTAP27-1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
KRTAP23-1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
KRTAP13-3,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
KRTAP15-1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
KRTAP19-1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
KRTAP19-2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
KRTAP19-5,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
KRTAP19-6,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
KRTAP19-7,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
KRTAP22-2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
KRTAP6-3,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
KRTAP6-2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
KRTAP22-1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
KRTAP6-1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
KRTAP20-1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
KRTAP20-4,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
KRTAP20-2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
KRTAP20-3,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
KRTAP21-3,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
KRTAP21-1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
KRTAP8-1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
KRTAP19-8,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
LINC01690,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
KCNE1,0.022180961,0.024859868,0.0141620925,0.021658452,0.022993261,0.016206447
CLIC6,0.034093212,0.033017397,0.026704777,0.03028563,0.038014136,0.03469528
AF064858.2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
LCA5L,0.024049165,0.022568466,0.01629065,0.024837378,0.017094327,0.017408835
TFF3,0.027563285,0.0408694,0.033600602,0.02123965,0.048068445,0.063861385
RSPH1,0.024383524,0.06384613,0.023654083,0.021749068,0.026629739,0.025635298
AP001631.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
CRYAA,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
KRTAP10-1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
KRTAP10-3,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
KRTAP10-5,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
KRTAP10-6,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
KRTAP10-7,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
KRTAP10-8,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
KRTAP10-9,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
KRTAP10-10,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
KRTAP10-11,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
KRTAP12-4,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
KRTAP12-3,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
KRTAP10-12,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AL133499.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AP001476.3,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AP001471.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
C21orf58,0.022521654,0.0348316,0.021497842,0.02360014,0.021632645,0.02126426
OR11H1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AP000534.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AP000532.2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
POTEH-AS1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AP000547.2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
LINC01665,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
IGKV1OR22-5,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
IGKV2OR22-3,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
IGKV3OR22-2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
IGKV1OR22-1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AC011718.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AC007326.2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AC000067.1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
LRRC74B,0.014245467,0.021890337,0.013830312,0.015922347,0.015347211,0.014129788
AP000550.2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AP000552.2,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
IGLVI-68,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
AC245452.5,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
IGLV10-67,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
IGLVIV-66-1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
IGLVV-66,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
IGLVIV-65,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
IGLVIV-64,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
IGLVI-63,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
IGLV1-62,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
IGLVIV-59,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
IGLVV-58,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
IGLVI-56,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
IGLV11-55,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
IGLVIV-53,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
VPREB1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
IGLV5-48,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
IGLVI-42,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
IGLVVII-41-1,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
IGLVI-38,-0.009368794,-0.009368793,-0.009368793,-0.009351721,-0.009394405,-0.009360258
